ID,Education,Income,Recency,NumWebVisitsMonth,Complain,Response,age,Living_With,Years_Since_Registration,Customer_Spent,Total_purcheses,Num_Children,Total_Accept_cmp,Clusters
10812.0,1,46377.0,89.0,4.0,0.0,0.0,46.0,1,10,90.0,7.0,1.0,0.0,2
1717.0,0,39747.0,43.0,8.0,0.0,0.0,36.0,0,10,273.0,13.0,1.0,0.0,2
9491.0,0,23976.0,68.0,7.0,0.0,0.0,40.0,1,11,66.0,10.0,1.0,0.0,2
6609.0,0,27038.0,64.0,9.0,0.0,1.0,58.0,0,12,107.0,7.0,0.0,0.0,0
6963.0,0,77457.0,85.0,1.0,0.0,0.0,77.0,0,10,1157.0,18.0,0.0,1.0,1
4440.0,1,64100.0,93.0,7.0,0.0,0.0,60.0,1,11,546.0,18.0,1.0,1.0,4
1379.0,1,42670.0,12.0,4.0,0.0,0.0,32.0,1,11,241.0,11.0,0.0,0.0,2
10032.0,0,12571.0,86.0,6.0,0.0,0.0,48.0,0,10,53.0,11.0,1.0,0.0,2
2826.0,0,22574.0,28.0,7.0,0.0,0.0,57.0,1,11,37.0,7.0,3.0,0.0,2
6320.0,1,70893.0,42.0,3.0,0.0,0.0,48.0,0,11,1508.0,23.0,0.0,0.0,1
3050.0,0,54198.0,13.0,4.0,0.0,0.0,58.0,1,11,235.0,16.0,2.0,0.0,4
231.0,1,28839.0,86.0,5.0,0.0,0.0,68.0,1,10,32.0,7.0,2.0,0.0,2
2392.0,0,40321.0,59.0,7.0,0.0,0.0,52.0,1,11,102.0,8.0,2.0,0.0,2
9478.0,0,66503.0,30.0,3.0,0.0,0.0,39.0,0,12,401.0,15.0,1.0,0.0,4
113.0,0,30833.0,33.0,5.0,0.0,0.0,73.0,1,11,28.0,6.0,2.0,0.0,2
1802.0,0,64795.0,23.0,2.0,0.0,0.0,53.0,1,11,680.0,21.0,1.0,0.0,1
520.0,0,34421.0,81.0,7.0,0.0,0.0,50.0,1,11,30.0,4.0,1.0,0.0,2
8275.0,1,47025.0,6.0,7.0,0.0,0.0,59.0,0,10,20.0,4.0,2.0,0.0,2
9750.0,1,64325.0,41.0,7.0,0.0,0.0,63.0,0,11,1307.0,23.0,1.0,0.0,4
2607.0,0,40464.0,78.0,8.0,0.0,0.0,71.0,0,11,630.0,24.0,1.0,0.0,4
7214.0,0,62187.0,49.0,3.0,0.0,0.0,67.0,1,11,1283.0,18.0,0.0,0.0,1
5835.0,1,14849.0,39.0,8.0,0.0,0.0,48.0,0,11,65.0,9.0,1.0,0.0,0
3896.0,0,27255.0,3.0,7.0,0.0,0.0,40.0,1,11,37.0,5.0,1.0,0.0,2
10350.0,1,54432.0,37.0,4.0,0.0,0.0,74.0,1,11,38.0,5.0,3.0,0.0,2
7786.0,1,29999.0,22.0,8.0,0.0,0.0,38.0,0,11,160.0,12.0,1.0,0.0,0
2861.0,0,24072.0,79.0,8.0,0.0,0.0,41.0,0,11,23.0,4.0,1.0,0.0,2
663.0,1,33996.0,46.0,4.0,0.0,0.0,35.0,0,11,71.0,6.0,0.0,0.0,2
10675.0,1,66334.0,82.0,5.0,0.0,1.0,68.0,1,11,1161.0,19.0,1.0,0.0,4
2521.0,1,35178.0,10.0,7.0,0.0,1.0,53.0,1,11,59.0,5.0,1.0,1.0,0
9592.0,0,22010.0,51.0,8.0,0.0,0.0,41.0,1,11,33.0,7.0,1.0,0.0,2
10151.0,0,62204.0,38.0,3.0,0.0,0.0,64.0,0,12,946.0,22.0,2.0,0.0,4
4099.0,0,30675.0,14.0,8.0,0.0,0.0,52.0,1,12,62.0,5.0,1.0,0.0,0
9560.0,0,83003.0,18.0,3.0,0.0,1.0,59.0,1,11,1674.0,22.0,0.0,1.0,3
10172.0,0,68655.0,95.0,3.0,0.0,0.0,36.0,0,12,1538.0,21.0,0.0,0.0,1
11191.0,0,41411.0,11.0,6.0,0.0,0.0,38.0,0,11,139.0,8.0,0.0,0.0,2
9707.0,1,55212.0,65.0,8.0,0.0,0.0,55.0,1,12,1182.0,20.0,1.0,2.0,4
6245.0,1,59292.0,71.0,3.0,0.0,0.0,74.0,1,11,507.0,18.0,1.0,0.0,4
8234.0,2,27190.0,13.0,8.0,0.0,1.0,51.0,1,11,18.0,4.0,1.0,1.0,0
8553.0,0,44300.0,65.0,6.0,0.0,0.0,59.0,1,11,42.0,6.0,2.0,0.0,2
8842.0,0,30372.0,33.0,7.0,0.0,0.0,53.0,0,12,44.0,8.0,2.0,0.0,0
11030.0,1,33181.0,90.0,6.0,0.0,0.0,48.0,1,10,16.0,4.0,1.0,1.0,2
2579.0,0,71113.0,95.0,4.0,0.0,0.0,67.0,1,11,835.0,26.0,1.0,0.0,4
175.0,0,71952.0,93.0,4.0,0.0,0.0,38.0,1,11,1443.0,22.0,1.0,2.0,1
9185.0,1,69759.0,38.0,3.0,0.0,1.0,58.0,0,11,1029.0,18.0,0.0,0.0,3
11056.0,0,72099.0,18.0,1.0,0.0,0.0,50.0,1,12,1188.0,18.0,0.0,0.0,1
9365.0,1,60000.0,57.0,6.0,0.0,0.0,48.0,0,12,1277.0,24.0,1.0,0.0,4
6201.0,0,38643.0,45.0,7.0,1.0,0.0,46.0,0,11,49.0,7.0,2.0,0.0,0
2061.0,0,50737.0,61.0,6.0,0.0,0.0,69.0,1,11,99.0,7.0,1.0,1.0,4
6184.0,1,68462.0,6.0,1.0,0.0,0.0,55.0,1,12,1670.0,15.0,0.0,0.0,1
6142.0,1,65073.0,65.0,2.0,1.0,0.0,81.0,1,11,900.0,14.0,0.0,0.0,4
4107.0,1,46681.0,52.0,5.0,0.0,0.0,76.0,1,11,425.0,16.0,2.0,0.0,4
9336.0,1,62187.0,38.0,4.0,0.0,0.0,55.0,0,10,636.0,21.0,1.0,0.0,1
2958.0,0,28442.0,53.0,4.0,0.0,0.0,46.0,1,10,57.0,10.0,2.0,0.0,2
933.0,1,37717.0,31.0,9.0,0.0,0.0,46.0,1,12,25.0,4.0,1.0,0.0,0
5837.0,0,51479.0,67.0,7.0,0.0,0.0,57.0,1,12,494.0,22.0,2.0,0.0,4
10704.0,0,54803.0,65.0,4.0,0.0,0.0,55.0,0,12,693.0,19.0,1.0,0.0,4
5125.0,0,79530.0,64.0,2.0,0.0,0.0,64.0,1,11,1348.0,26.0,0.0,0.0,1
4432.0,0,31615.0,82.0,7.0,0.0,0.0,48.0,0,11,51.0,7.0,1.0,0.0,2
2928.0,1,52614.0,63.0,8.0,0.0,0.0,49.0,0,12,990.0,16.0,1.0,0.0,4
5680.0,2,35684.0,66.0,6.0,0.0,0.0,40.0,1,10,30.0,5.0,1.0,0.0,2
10313.0,0,48178.0,69.0,8.0,0.0,0.0,49.0,1,12,254.0,16.0,2.0,0.0,4
2557.0,1,29548.0,52.0,4.0,0.0,0.0,54.0,0,11,29.0,5.0,1.0,1.0,2
1245.0,0,63810.0,45.0,8.0,0.0,0.0,58.0,0,12,1371.0,23.0,1.0,1.0,4
1519.0,1,38578.0,2.0,8.0,0.0,1.0,52.0,0,11,73.0,9.0,2.0,0.0,0
10703.0,1,46098.0,86.0,8.0,0.0,0.0,49.0,0,12,120.0,11.0,2.0,0.0,0
1726.0,0,22585.0,23.0,9.0,0.0,1.0,54.0,0,11,81.0,5.0,0.0,1.0,0
4459.0,0,30279.0,13.0,8.0,0.0,0.0,35.0,0,12,37.0,5.0,1.0,0.0,0
1729.0,1,66426.0,14.0,6.0,0.0,0.0,63.0,1,11,1377.0,20.0,1.0,0.0,4
1517.0,0,30822.0,92.0,7.0,0.0,0.0,55.0,0,11,51.0,5.0,1.0,0.0,2
2098.0,1,33581.0,38.0,8.0,0.0,0.0,55.0,1,11,17.0,4.0,2.0,0.0,2
9543.0,0,19986.0,74.0,7.0,0.0,0.0,39.0,1,11,22.0,4.0,1.0,0.0,2
6878.0,0,27421.0,14.0,7.0,0.0,0.0,70.0,0,12,324.0,14.0,0.0,0.0,0
3310.0,2,35688.0,94.0,8.0,0.0,0.0,51.0,1,12,211.0,16.0,3.0,0.0,0
2724.0,1,36143.0,33.0,3.0,0.0,0.0,43.0,0,10,19.0,4.0,1.0,0.0,2
948.0,0,10245.0,32.0,5.0,0.0,0.0,53.0,0,11,41.0,8.0,1.0,0.0,2
6720.0,1,43795.0,11.0,7.0,0.0,1.0,56.0,1,11,492.0,17.0,1.0,1.0,0
6202.0,0,63381.0,78.0,2.0,0.0,0.0,64.0,1,12,1005.0,26.0,1.0,0.0,4
2066.0,0,38823.0,56.0,6.0,0.0,0.0,75.0,1,12,114.0,7.0,1.0,0.0,4
9799.0,1,83664.0,57.0,5.0,0.0,0.0,56.0,0,11,1173.0,19.0,2.0,0.0,4
8318.0,0,90300.0,7.0,1.0,0.0,0.0,45.0,1,10,1738.0,19.0,0.0,1.0,1
5642.0,1,62499.0,0.0,4.0,0.0,0.0,45.0,1,11,222.0,12.0,1.0,0.0,2
455.0,1,51012.0,86.0,6.0,0.0,0.0,78.0,1,11,209.0,10.0,0.0,0.0,4
7683.0,1,70777.0,80.0,3.0,0.0,0.0,56.0,1,10,787.0,23.0,1.0,0.0,1
3428.0,1,68682.0,56.0,2.0,0.0,0.0,33.0,1,11,1598.0,24.0,0.0,0.0,1
7414.0,0,43824.0,18.0,8.0,0.0,0.0,53.0,1,12,186.0,12.0,2.0,0.0,0
6354.0,0,15345.0,51.0,8.0,0.0,1.0,40.0,1,12,47.0,6.0,1.0,0.0,0
798.0,0,23442.0,71.0,7.0,0.0,0.0,37.0,0,12,27.0,5.0,1.0,0.0,0
8213.0,2,14515.0,71.0,7.0,0.0,1.0,44.0,1,12,96.0,11.0,1.0,0.0,0
2488.0,2,31395.0,80.0,6.0,0.0,0.0,68.0,0,11,64.0,10.0,2.0,0.0,2
9999.0,0,75276.0,2.0,5.0,0.0,0.0,59.0,1,12,1040.0,23.0,0.0,0.0,4
7617.0,0,42373.0,83.0,5.0,0.0,0.0,50.0,0,11,163.0,13.0,2.0,0.0,2
615.0,0,30507.0,29.0,7.0,0.0,0.0,64.0,1,11,343.0,11.0,0.0,0.0,2
194.0,0,48006.0,55.0,6.0,0.0,0.0,59.0,1,10,41.0,5.0,2.0,0.0,2
3645.0,1,27213.0,19.0,8.0,0.0,1.0,52.0,0,12,70.0,9.0,1.0,0.0,0
8890.0,1,65808.0,1.0,6.0,0.0,0.0,53.0,0,10,272.0,14.0,2.0,0.0,2
5049.0,1,30351.0,19.0,9.0,0.0,0.0,50.0,1,11,46.0,6.0,1.0,0.0,2
9973.0,0,50437.0,28.0,7.0,0.0,0.0,61.0,1,12,490.0,19.0,2.0,0.0,4
7301.0,2,23616.0,76.0,8.0,0.0,1.0,42.0,0,12,79.0,8.0,1.0,0.0,0
10882.0,0,53858.0,50.0,4.0,0.0,0.0,48.0,1,12,915.0,17.0,1.0,0.0,4
7030.0,1,66465.0,1.0,6.0,0.0,0.0,69.0,1,11,1485.0,35.0,1.0,1.0,1
7422.0,0,46923.0,90.0,7.0,0.0,0.0,37.0,0,12,369.0,16.0,1.0,0.0,4
3523.0,0,75072.0,83.0,3.0,0.0,0.0,62.0,1,11,1073.0,19.0,1.0,0.0,1
7106.0,1,75865.0,73.0,1.0,0.0,0.0,81.0,1,10,1242.0,19.0,0.0,0.0,1
6504.0,2,19789.0,24.0,5.0,0.0,0.0,49.0,1,11,78.0,9.0,1.0,1.0,2
5067.0,0,80134.0,11.0,5.0,0.0,0.0,30.0,1,10,1378.0,21.0,0.0,4.0,3
4216.0,0,91065.0,33.0,3.0,0.0,1.0,43.0,0,11,1474.0,26.0,0.0,2.0,3
5929.0,1,37401.0,14.0,7.0,0.0,0.0,51.0,1,10,48.0,7.0,1.0,0.0,2
3129.0,0,30096.0,30.0,6.0,0.0,0.0,41.0,1,10,45.0,6.0,1.0,0.0,2
6528.0,1,18492.0,75.0,8.0,0.0,0.0,42.0,1,10,10.0,4.0,1.0,0.0,2
1361.0,1,82584.0,26.0,1.0,0.0,1.0,50.0,1,11,1435.0,16.0,0.0,2.0,3
6932.0,1,93027.0,77.0,2.0,0.0,0.0,83.0,1,11,2119.0,22.0,0.0,1.0,1
7284.0,0,48686.0,8.0,8.0,0.0,0.0,71.0,1,11,20.0,4.0,3.0,0.0,2
1340.0,0,92910.0,42.0,1.0,0.0,0.0,38.0,1,10,1795.0,27.0,0.0,3.0,3
8746.0,0,75433.0,28.0,6.0,0.0,0.0,35.0,1,10,1188.0,19.0,1.0,2.0,1
5987.0,2,10404.0,52.0,5.0,0.0,0.0,35.0,1,10,43.0,7.0,1.0,0.0,2
3725.0,1,84865.0,1.0,4.0,0.0,1.0,63.0,0,11,1688.0,16.0,0.0,4.0,3
4324.0,0,42387.0,42.0,8.0,0.0,0.0,35.0,1,12,684.0,21.0,1.0,0.0,4
6694.0,0,75236.0,27.0,4.0,0.0,0.0,60.0,1,11,1068.0,25.0,1.0,0.0,1
498.0,0,30015.0,28.0,5.0,0.0,0.0,54.0,0,10,57.0,7.0,1.0,0.0,2
9347.0,1,50943.0,49.0,5.0,0.0,0.0,68.0,1,11,46.0,5.0,1.0,0.0,2
9699.0,0,67272.0,12.0,5.0,0.0,0.0,58.0,0,11,733.0,23.0,1.0,0.0,4
10664.0,1,51529.0,14.0,8.0,0.0,0.0,75.0,0,11,467.0,17.0,1.0,0.0,4
5455.0,1,32011.0,89.0,7.0,0.0,0.0,53.0,1,11,122.0,10.0,1.0,0.0,2
456.0,2,7500.0,96.0,8.0,0.0,0.0,38.0,1,11,36.0,7.0,1.0,0.0,2
5012.0,0,28691.0,56.0,8.0,0.0,0.0,35.0,1,11,34.0,5.0,1.0,0.0,2
7495.0,1,56223.0,72.0,4.0,0.0,0.0,76.0,1,11,156.0,10.0,1.0,0.0,4
5029.0,0,18100.0,14.0,5.0,0.0,0.0,78.0,1,11,14.0,4.0,0.0,0.0,2
10642.0,0,30279.0,13.0,8.0,0.0,0.0,35.0,0,12,37.0,5.0,1.0,0.0,0
2106.0,2,20130.0,99.0,8.0,0.0,0.0,50.0,1,10,34.0,5.0,0.0,0.0,2
10364.0,0,23295.0,72.0,8.0,0.0,0.0,65.0,0,11,20.0,4.0,0.0,0.0,2
5954.0,1,42618.0,92.0,8.0,0.0,0.0,52.0,0,11,192.0,11.0,1.0,0.0,2
2541.0,0,24027.0,7.0,8.0,0.0,0.0,48.0,1,11,48.0,7.0,1.0,0.0,2
1142.0,1,55707.0,91.0,3.0,0.0,0.0,71.0,1,11,428.0,16.0,1.0,0.0,4
2276.0,0,57959.0,71.0,3.0,0.0,0.0,69.0,0,11,868.0,27.0,1.0,0.0,4
2807.0,0,56796.0,24.0,7.0,0.0,0.0,55.0,1,11,1001.0,27.0,1.0,0.0,4
6471.0,1,36230.0,17.0,5.0,0.0,0.0,53.0,0,11,59.0,7.0,1.0,0.0,2
6131.0,2,70829.0,87.0,3.0,0.0,0.0,44.0,1,11,431.0,16.0,2.0,0.0,4
6233.0,0,65991.0,21.0,7.0,0.0,0.0,48.0,1,12,971.0,27.0,1.0,0.0,4
4148.0,0,38988.0,90.0,8.0,0.0,0.0,52.0,1,12,348.0,19.0,3.0,0.0,4
3225.0,1,42207.0,71.0,6.0,0.0,1.0,40.0,1,11,265.0,14.0,1.0,1.0,0
7540.0,0,50300.0,52.0,2.0,0.0,0.0,72.0,1,10,270.0,13.0,1.0,0.0,1
1992.0,0,60597.0,2.0,7.0,0.0,1.0,60.0,1,10,893.0,16.0,1.0,1.0,3
8594.0,1,50520.0,25.0,6.0,0.0,0.0,66.0,0,10,135.0,9.0,1.0,0.0,2
2815.0,0,33183.0,46.0,7.0,0.0,0.0,49.0,1,10,120.0,9.0,1.0,0.0,2
2416.0,1,66582.0,83.0,1.0,0.0,0.0,55.0,0,10,1288.0,20.0,0.0,0.0,1
7999.0,1,75261.0,17.0,2.0,0.0,1.0,69.0,1,11,1743.0,17.0,0.0,2.0,3
9213.0,0,31880.0,13.0,8.0,0.0,0.0,54.0,0,12,15.0,4.0,1.0,0.0,0
9697.0,0,53790.0,86.0,6.0,0.0,0.0,73.0,1,10,542.0,20.0,2.0,0.0,4
3916.0,1,49269.0,92.0,7.0,0.0,0.0,53.0,1,12,890.0,25.0,1.0,0.0,4
1581.0,0,37406.0,18.0,8.0,0.0,1.0,44.0,1,11,17.0,4.0,1.0,0.0,0
564.0,1,56937.0,81.0,6.0,0.0,1.0,43.0,1,12,906.0,30.0,1.0,1.0,3
6619.0,0,38415.0,91.0,7.0,0.0,0.0,46.0,1,11,44.0,6.0,2.0,0.0,2
9081.0,0,20518.0,58.0,5.0,0.0,0.0,36.0,0,10,25.0,5.0,1.0,0.0,2
178.0,0,62503.0,40.0,5.0,0.0,0.0,68.0,1,11,973.0,26.0,1.0,0.0,4
916.0,1,41644.0,67.0,3.0,0.0,0.0,52.0,0,10,31.0,6.0,2.0,0.0,2
5512.0,1,55842.0,19.0,5.0,0.0,0.0,47.0,1,10,518.0,17.0,1.0,0.0,2
8970.0,1,62010.0,93.0,5.0,0.0,0.0,52.0,1,12,530.0,19.0,1.0,0.0,4
10581.0,0,41124.0,41.0,8.0,0.0,0.0,47.0,1,12,506.0,21.0,1.0,0.0,4
5300.0,1,38961.0,60.0,7.0,0.0,0.0,51.0,1,11,70.0,6.0,1.0,0.0,2
5154.0,1,37760.0,54.0,6.0,0.0,0.0,52.0,0,11,54.0,6.0,1.0,0.0,2
8346.0,0,32233.0,26.0,9.0,0.0,1.0,50.0,0,12,296.0,12.0,1.0,1.0,0
1676.0,0,43057.0,30.0,5.0,0.0,0.0,49.0,1,11,266.0,15.0,1.0,0.0,2
9286.0,1,83151.0,93.0,3.0,0.0,0.0,64.0,1,12,747.0,19.0,0.0,0.0,4
2426.0,1,78825.0,35.0,3.0,0.0,1.0,60.0,0,12,895.0,29.0,0.0,0.0,3
5172.0,1,65104.0,4.0,7.0,0.0,0.0,48.0,1,11,1053.0,17.0,1.0,0.0,4
5562.0,0,60093.0,92.0,6.0,0.0,0.0,50.0,1,11,735.0,21.0,1.0,0.0,4
3436.0,0,14045.0,24.0,7.0,0.0,0.0,55.0,1,10,20.0,5.0,1.0,0.0,2
3921.0,2,28457.0,96.0,8.0,0.0,0.0,72.0,0,12,205.0,10.0,0.0,0.0,0
3403.0,1,78952.0,11.0,6.0,0.0,0.0,66.0,1,12,2092.0,21.0,1.0,0.0,4
22.0,0,46310.0,99.0,8.0,0.0,0.0,48.0,0,12,309.0,14.0,1.0,0.0,4
9426.0,1,58308.0,77.0,8.0,0.0,0.0,60.0,0,11,900.0,15.0,1.0,0.0,4
6605.0,1,55614.0,85.0,7.0,0.0,0.0,80.0,0,11,682.0,20.0,0.0,1.0,4
3136.0,1,59432.0,88.0,5.0,0.0,0.0,62.0,0,11,663.0,22.0,1.0,0.0,4
8737.0,0,55563.0,22.0,3.0,0.0,0.0,46.0,0,10,43.0,6.0,1.0,0.0,2
716.0,1,67911.0,63.0,3.0,0.0,0.0,75.0,1,10,976.0,27.0,1.0,0.0,1
466.0,0,65275.0,9.0,2.0,0.0,0.0,80.0,1,11,746.0,21.0,0.0,0.0,1
9135.0,0,27203.0,92.0,8.0,0.0,0.0,74.0,1,12,64.0,6.0,2.0,0.0,4
10623.0,1,48330.0,2.0,5.0,0.0,0.0,63.0,1,11,32.0,5.0,1.0,0.0,2
8151.0,2,24279.0,6.0,8.0,0.0,0.0,34.0,1,12,263.0,9.0,0.0,0.0,0
5140.0,1,64355.0,66.0,8.0,0.0,0.0,39.0,1,12,1445.0,21.0,1.0,0.0,4
10160.0,1,50943.0,49.0,5.0,0.0,0.0,68.0,1,11,46.0,5.0,1.0,0.0,2
4945.0,0,53653.0,29.0,6.0,0.0,0.0,71.0,0,12,1210.0,28.0,0.0,0.0,4
6071.0,0,81217.0,77.0,1.0,0.0,0.0,35.0,0,11,1157.0,22.0,0.0,0.0,1
3386.0,0,34935.0,71.0,7.0,0.0,0.0,32.0,1,11,137.0,8.0,0.0,0.0,2
8939.0,0,61250.0,49.0,5.0,0.0,0.0,65.0,0,12,730.0,25.0,1.0,0.0,4
9925.0,1,39665.0,97.0,7.0,0.0,0.0,43.0,1,11,216.0,12.0,1.0,1.0,2
4320.0,0,60152.0,6.0,3.0,0.0,0.0,45.0,0,11,943.0,23.0,1.0,0.0,1
5389.0,0,48920.0,93.0,7.0,0.0,0.0,60.0,1,11,347.0,16.0,2.0,1.0,4
6036.0,1,89120.0,78.0,1.0,0.0,0.0,65.0,1,10,1924.0,19.0,0.0,1.0,1
182.0,1,44124.0,62.0,8.0,0.0,0.0,78.0,1,11,397.0,17.0,1.0,0.0,4
203.0,1,81169.0,47.0,2.0,0.0,0.0,49.0,0,11,2089.0,22.0,0.0,0.0,1
11025.0,0,36443.0,9.0,8.0,0.0,0.0,63.0,1,11,138.0,11.0,2.0,0.0,2
10203.0,0,26095.0,77.0,7.0,0.0,0.0,34.0,0,11,42.0,5.0,1.0,0.0,2
4607.0,0,71367.0,24.0,2.0,0.0,0.0,65.0,1,11,777.0,17.0,0.0,0.0,1
3711.0,1,80184.0,19.0,3.0,0.0,0.0,80.0,1,10,1902.0,20.0,0.0,2.0,1
3696.0,0,30630.0,67.0,7.0,0.0,0.0,59.0,0,10,52.0,7.0,2.0,0.0,2
2532.0,1,73454.0,95.0,5.0,0.0,0.0,37.0,0,10,1651.0,13.0,0.0,1.0,1
9214.0,0,42691.0,48.0,5.0,0.0,0.0,33.0,1,11,358.0,13.0,0.0,0.0,2
35.0,0,25545.0,35.0,6.0,0.0,1.0,37.0,1,12,210.0,10.0,1.0,0.0,0
2258.0,0,32880.0,76.0,8.0,0.0,0.0,38.0,1,12,42.0,5.0,1.0,0.0,0
4322.0,1,77863.0,20.0,2.0,0.0,0.0,66.0,1,11,1291.0,20.0,0.0,0.0,1
713.0,1,50353.0,72.0,3.0,0.0,0.0,47.0,1,10,442.0,15.0,0.0,0.0,1
3281.0,1,49154.0,69.0,6.0,0.0,0.0,64.0,1,11,411.0,19.0,2.0,0.0,4
702.0,2,47682.0,80.0,5.0,0.0,0.0,49.0,0,11,521.0,19.0,1.0,0.0,4
2004.0,0,72679.0,65.0,1.0,0.0,0.0,55.0,0,11,1168.0,17.0,1.0,0.0,1
4769.0,1,57954.0,52.0,7.0,0.0,0.0,47.0,1,10,493.0,23.0,2.0,1.0,4
4437.0,0,65316.0,65.0,4.0,0.0,0.0,62.0,1,11,260.0,12.0,2.0,0.0,4
8724.0,0,28567.0,57.0,6.0,0.0,0.0,42.0,0,11,46.0,7.0,1.0,0.0,2
10741.0,1,47352.0,70.0,7.0,0.0,0.0,73.0,1,11,319.0,16.0,1.0,0.0,4
1991.0,0,44931.0,0.0,5.0,0.0,0.0,57.0,1,10,96.0,7.0,1.0,0.0,2
11096.0,2,57247.0,50.0,2.0,0.0,0.0,72.0,1,11,232.0,12.0,1.0,0.0,4
304.0,1,22944.0,67.0,7.0,0.0,0.0,43.0,0,11,76.0,9.0,1.0,0.0,2
3665.0,2,25315.0,46.0,8.0,0.0,0.0,47.0,1,11,54.0,9.0,1.0,0.0,2
10591.0,0,43638.0,37.0,7.0,0.0,0.0,55.0,0,12,201.0,11.0,1.0,0.0,0
5036.0,1,42710.0,38.0,6.0,0.0,0.0,40.0,0,12,406.0,14.0,1.0,0.0,0
7822.0,0,54058.0,56.0,3.0,0.0,0.0,48.0,1,11,662.0,20.0,1.0,0.0,4
8541.0,2,24683.0,98.0,5.0,0.0,0.0,34.0,1,10,41.0,8.0,1.0,0.0,2
4368.0,0,47850.0,72.0,6.0,0.0,0.0,44.0,1,11,134.0,8.0,1.0,0.0,2
9671.0,0,19514.0,47.0,8.0,0.0,1.0,56.0,1,10,69.0,10.0,2.0,1.0,0
2256.0,1,27159.0,33.0,6.0,0.0,0.0,51.0,1,10,21.0,6.0,2.0,0.0,2
4279.0,2,39548.0,87.0,3.0,0.0,0.0,61.0,0,10,54.0,7.0,2.0,0.0,2
5371.0,0,21474.0,0.0,7.0,0.0,1.0,35.0,0,10,91.0,8.0,1.0,1.0,0
9240.0,1,60504.0,73.0,6.0,0.0,0.0,53.0,0,10,526.0,18.0,1.0,0.0,4
9460.0,0,22419.0,74.0,8.0,0.0,0.0,61.0,1,11,162.0,8.0,0.0,0.0,2
9504.0,1,81698.0,4.0,1.0,0.0,1.0,75.0,1,11,1008.0,25.0,0.0,0.0,3
8692.0,0,43462.0,50.0,8.0,0.0,0.0,72.0,1,12,240.0,16.0,2.0,0.0,4
448.0,1,54880.0,57.0,5.0,0.0,0.0,46.0,0,11,795.0,21.0,1.0,0.0,4
8420.0,2,15315.0,27.0,5.0,0.0,0.0,54.0,1,11,64.0,8.0,0.0,0.0,2
7685.0,0,33039.0,4.0,5.0,0.0,0.0,46.0,1,11,78.0,7.0,1.0,0.0,2
9780.0,1,71499.0,12.0,4.0,0.0,0.0,53.0,1,11,795.0,26.0,1.0,0.0,1
10681.0,2,62466.0,13.0,4.0,0.0,0.0,54.0,1,10,889.0,26.0,1.0,0.0,1
10232.0,1,48799.0,9.0,3.0,0.0,0.0,61.0,0,11,331.0,15.0,1.0,0.0,2
4184.0,1,52157.0,48.0,4.0,0.0,0.0,74.0,1,10,265.0,12.0,1.0,0.0,2
9120.0,0,66565.0,80.0,8.0,0.0,0.0,62.0,0,12,1065.0,19.0,1.0,0.0,4
891.0,1,29298.0,60.0,5.0,0.0,0.0,73.0,1,11,11.0,4.0,2.0,0.0,2
10381.0,0,47691.0,43.0,6.0,0.0,0.0,45.0,0,11,21.0,4.0,1.0,0.0,2
3525.0,0,38200.0,19.0,7.0,0.0,0.0,54.0,1,12,17.0,4.0,2.0,0.0,0
6818.0,0,44989.0,26.0,6.0,0.0,0.0,50.0,1,12,369.0,16.0,1.0,0.0,4
3526.0,1,38443.0,58.0,7.0,0.0,0.0,56.0,1,10,38.0,6.0,2.0,0.0,2
8181.0,2,38593.0,42.0,8.0,0.0,0.0,46.0,0,11,177.0,11.0,1.0,0.0,0
1029.0,1,64413.0,27.0,5.0,0.0,0.0,54.0,1,11,279.0,12.0,1.0,0.0,2
7369.0,1,36959.0,56.0,8.0,0.0,0.0,43.0,1,11,62.0,7.0,1.0,0.0,2
2574.0,1,61996.0,27.0,5.0,0.0,1.0,47.0,1,11,1230.0,21.0,1.0,3.0,3
8159.0,0,51287.0,10.0,7.0,0.0,0.0,56.0,1,10,182.0,11.0,2.0,0.0,2
1160.0,0,13260.0,48.0,8.0,0.0,0.0,54.0,1,11,49.0,10.0,2.0,0.0,2
10242.0,1,47472.0,39.0,5.0,0.0,0.0,58.0,1,11,75.0,8.0,2.0,0.0,2
5253.0,1,54603.0,85.0,7.0,0.0,0.0,68.0,1,11,227.0,16.0,2.0,0.0,4
5966.0,1,45207.0,64.0,6.0,0.0,0.0,50.0,1,12,215.0,15.0,2.0,1.0,4
5314.0,0,40689.0,69.0,8.0,0.0,0.0,73.0,1,11,444.0,20.0,1.0,0.0,4
5081.0,2,47821.0,54.0,8.0,0.0,0.0,57.0,1,11,47.0,5.0,2.0,0.0,2
5123.0,1,27450.0,57.0,7.0,0.0,0.0,73.0,1,11,143.0,7.0,0.0,0.0,2
5756.0,0,39453.0,64.0,6.0,0.0,0.0,41.0,1,10,55.0,7.0,1.0,0.0,2
8036.0,2,26850.0,10.0,4.0,0.0,0.0,53.0,1,10,63.0,11.0,2.0,0.0,2
5057.0,1,61794.0,74.0,2.0,0.0,0.0,63.0,1,11,611.0,20.0,1.0,0.0,1
254.0,0,53863.0,4.0,7.0,0.0,0.0,69.0,1,10,473.0,18.0,1.0,1.0,4
4179.0,0,24221.0,94.0,4.0,0.0,0.0,65.0,1,11,55.0,6.0,0.0,0.0,2
3710.0,1,39684.0,41.0,7.0,1.0,1.0,40.0,0,12,81.0,7.0,1.0,0.0,0
